code,n_qual,first_q,last_q,touch_date,days_to_touch,years_to_touch,max_drawdown,hold,denom,has_mcap
600125,1,2005-06-17,2005-06-17,2007-04-23,424,1.74,-0.3002019372283259,True,2651,True
600127,12,2005-06-17,2019-01-14,2007-02-28,380,1.56,-0.29304487752547825,True,115,True
600129,70,2005-06-17,2020-12-24,2007-04-27,422,1.73,-0.3493198874296435,True,787,True
600131,1,2005-06-17,2005-06-17,2007-04-18,399,1.64,-0.3173980022859415,False,352,True
600132,832,2005-06-17,2019-05-09,2007-01-18,326,1.34,-0.27405403189439603,True,2604,True
600136,2,2013-05-27,2013-05-28,2015-10-30,422,1.73,-0.40845481049562693,False,60,True
600137,1,2013-05-27,2013-05-27,2016-12-14,796,3.26,-0.6067518248175183,False,0,True
600138,1,2005-06-17,2005-06-17,2007-04-20,418,1.71,-0.26074783236994215,True,2180,True
600143,211,2005-06-17,2019-08-07,2006-12-11,336,1.38,-0.18087379047459473,True,2763,True
600148,2,2013-05-27,2013-05-28,2017-01-11,886,3.63,-0.6505458411849543,False,1,True
600149,1,2005-06-17,2005-06-17,2007-04-27,415,1.7,-0.33800298062593137,False,339,True
600150,1,2005-06-17,2005-06-17,2007-01-23,360,1.48,-0.22641565904465455,True,3088,True
600151,1,2005-06-17,2005-06-17,2006-05-09,188,0.77,-0.2684721813364733,True,2106,True
600153,72,2005-06-17,2012-12-06,2007-05-08,427,1.75,-0.2339803995476819,True,2746,True
600155,2,2013-05-27,2013-05-28,2016-08-16,529,2.17,-0.3966820708307601,False,875,True
600157,33,2008-04-25,2014-07-11,2013-01-29,1109,4.55,-0.6299159728350535,False,1969,True
600158,3,2005-06-17,2013-05-28,2007-02-16,361,1.48,-0.2228760573740345,True,1265,True
600160,89,2005-06-17,2020-12-24,2007-05-18,440,1.8,-0.25071633237822344,False,2472,True
600161,3,2005-06-17,2015-09-15,2006-12-20,333,1.36,-0.2998421883219359,True,2611,True
600162,1,2005-06-17,2005-06-17,2007-05-08,417,1.71,-0.3521842732327243,False,536,True
600165,2,2013-05-27,2013-05-28,2015-11-20,542,2.22,-0.573336183788584,False,416,True
600166,1,2005-06-17,2005-06-17,2007-03-26,373,1.53,-0.3910885374581553,True,2856,True
600169,40,2005-06-17,2014-01-20,2007-04-30,428,1.75,-0.37634120171673824,True,2055,True
600170,1,2005-06-17,2005-06-17,2007-05-08,435,1.78,-0.18571661503342574,False,1479,True
600171,2,2013-05-27,2013-05-28,2015-05-21,480,1.97,-0.28189007643691466,False,1527,True
600176,26,2005-06-17,2014-09-22,2007-05-08,423,1.73,-0.21561470666785365,False,2156,True
600177,1,2005-06-17,2005-06-17,2007-04-18,394,1.61,-0.25684876713302873,True,3323,True
600180,6,2005-06-17,2013-05-28,2007-05-18,434,1.78,-0.3057285659361785,False,1155,True
600183,258,2005-06-17,2016-05-18,2007-04-06,391,1.6,-0.2138198317421307,True,2886,True
600185,2,2013-05-27,2013-05-28,2015-05-27,469,1.92,-0.27061011603929974,False,1486,True
600186,9,2005-06-17,2019-06-26,2007-04-17,353,1.45,-0.2359274069517071,True,108,True
600187,267,2005-03-18,2006-04-27,2009-04-17,267,1.09,-0.7299942429476108,False,708,True
600188,25,2005-06-17,2019-01-31,2007-10-12,523,2.14,-0.29227788541378363,True,2632,True
600191,1,2005-06-17,2005-06-17,2007-04-09,416,1.7,-0.385022026431718,True,306,True
600195,1,2005-06-17,2005-06-17,2007-01-22,361,1.48,-0.25990869474994815,True,1924,True
600196,1,2005-06-17,2005-06-17,2008-02-18,612,2.51,-0.31820682788796606,True,3119,True
600198,1,2005-06-17,2005-06-17,2007-02-27,347,1.42,-0.44311377245508976,False,1843,True
600199,14,2007-04-20,2019-01-14,2010-12-13,876,3.59,-0.815052299756412,False,902,True
600201,1,2005-06-17,2005-06-17,2007-05-08,418,1.71,-0.3988016565336153,False,1772,True
600202,1,2005-06-17,2005-06-17,2008-02-14,604,2.48,-0.42151402640264024,False,116,True
600203,1,2005-06-17,2005-06-17,2007-05-15,426,1.75,-0.2866242038216561,False,12,True
600211,43,2017-05-23,2020-05-28,2020-08-03,779,3.19,-0.4510777269758328,False,174,True
600212,1,2005-06-17,2005-06-17,2007-04-16,394,1.61,-0.3008646998982706,False,12,True
600215,1,2005-06-17,2005-06-17,2007-05-28,438,1.8,-0.29419986023759614,False,25,True
600216,3,2005-06-17,2007-08-29,2007-10-30,528,2.16,-0.4509157131567193,True,2875,True
600217,328,2005-04-25,2012-08-24,2007-05-21,473,1.94,-0.3327712197863968,False,356,True
600219,1,2005-06-17,2005-06-17,2007-04-03,408,1.67,-0.38003607937462414,False,2874,True
600223,7,2019-01-03,2019-01-14,2021-05-31,582,2.39,-0.464764915634305,False,479,True
600226,3,2005-06-17,2013-05-28,2008-02-21,611,2.5,-0.37608946338062166,True,566,True
600227,1,2005-06-17,2005-06-17,2008-05-05,663,2.72,-0.28607681038091237,False,257,True
600228,2,2005-06-17,2008-04-25,2007-05-28,447,1.83,-0.28435324294613407,False,152,True
600229,2,2013-05-27,2013-05-28,2015-05-20,407,1.67,-0.16997003917953446,False,114,True
600230,2,2014-11-11,2015-10-21,2017-09-07,657,2.69,-0.5903794333988784,False,535,True
600233,2,2013-05-27,2013-05-28,2016-09-22,736,3.02,-0.6125732200313505,False,937,True
600234,2,2013-05-27,2013-05-28,2015-05-27,227,0.93,-0.38661234544507084,False,14,True
600238,10,2018-12-14,2019-01-14,2021-06-07,587,2.41,-0.6646972553949297,False,88,True
600246,1,2005-06-17,2005-06-17,2006-12-01,257,1.05,-0.2746615087040619,True,963,True
600248,440,2005-01-04,2007-04-27,2009-06-23,558,2.29,-0.41685649202733477,False,25,True
600249,1,2005-06-17,2005-06-17,2007-04-09,414,1.7,-0.2865546814090296,True,117,True
600251,3,2005-06-17,2007-04-24,2007-02-02,365,1.5,-0.2809139784946235,True,1296,True
600252,3,2007-04-20,2008-04-25,2010-08-31,806,3.3,-0.8478277266556041,True,2560,True
600256,290,2005-06-17,2020-12-31,2007-09-19,517,2.12,-0.3741455010281777,True,2890,True
600258,1,2005-06-17,2005-06-17,2007-03-26,399,1.64,-0.18105330994235802,False,831,True
600259,555,2005-01-04,2007-04-27,2009-03-24,596,2.44,-0.5395894428152492,True,2127,True
600261,1,2005-06-17,2005-06-17,2009-12-22,1070,4.39,-0.6247061515737794,False,1289,True
600266,1,2005-06-17,2005-06-17,2007-05-18,437,1.79,-0.23580170517051713,False,2932,True
600271,451,2005-06-17,2014-05-20,2007-01-22,361,1.48,-0.1898744072124654,True,3117,True
600272,1,2005-06-17,2005-06-17,2007-04-17,371,1.52,-0.3429003021148037,False,1,True
600273,1,2005-06-17,2005-06-17,2007-05-14,426,1.75,-0.22105263157894728,True,665,True
600276,1040,2005-06-17,2017-03-14,2007-01-17,359,1.47,-0.18459248232229242,True,3266,True
600282,1,2005-06-17,2005-06-17,2007-09-03,514,2.11,-0.27543103448275863,False,2060,True
600284,1,2005-06-17,2005-06-17,2007-05-08,424,1.74,-0.1692160611854686,False,1092,True
600288,1,2005-06-17,2005-06-17,2007-05-22,435,1.78,-0.23920863309352525,False,258,True
600295,8,2018-12-25,2019-01-11,2021-09-23,666,2.73,-0.3438716710792711,False,549,True
600298,128,2013-05-27,2016-03-18,2018-01-16,1134,4.65,-0.4011916497282585,True,2133,True
600299,3,2005-06-17,2013-05-28,2007-01-05,271,1.11,-0.21617106582024725,False,1534,True
600300,1,2005-06-17,2005-06-17,2009-05-05,890,3.65,-0.716657223796034,True,2201,True
600307,1,2005-06-17,2005-06-17,2007-09-03,506,2.07,-0.3338283196014562,False,2810,True
600308,1,2005-06-17,2005-06-17,2007-06-13,451,1.85,-0.23359462486002236,False,825,True
600309,400,2005-06-17,2017-06-22,2007-01-19,349,1.43,-0.2651423110356502,True,3256,True
600312,1,2005-06-17,2005-06-17,2006-07-03,228,0.93,-0.15668399921016252,True,2521,True
600313,10,2018-12-14,2019-01-14,2022-05-20,829,3.4,-0.4561438461921602,False,35,True
600315,1,2009-08-19,2009-08-19,2013-08-26,775,3.18,-0.2598768805451974,False,2509,True
600316,138,2005-06-17,2019-02-20,2006-05-24,222,0.91,-0.22734224678079817,False,2638,True
600318,588,2005-01-31,2014-06-25,2008-01-17,637,2.61,-0.6820809248554913,False,12,True
600320,1,2005-06-17,2005-06-17,2006-07-07,225,0.92,-0.23814875495917565,True,3521,True
600322,1,2005-06-17,2005-06-17,2007-04-02,396,1.62,-0.2469401479488903,True,513,True
600325,1,2005-06-17,2005-06-17,2007-03-28,398,1.63,-0.28159872466408564,True,2590,True
600326,1,2005-06-17,2005-06-17,2007-04-16,411,1.68,-0.46422865258299306,True,822,True
600327,1,2005-06-17,2005-06-17,2007-04-23,407,1.67,-0.2587228439763002,True,90,True
600328,1,2005-06-17,2005-06-17,2008-01-09,583,2.39,-0.433128650591583,False,22,True
600331,1,2005-06-17,2005-06-17,2006-05-15,186,0.76,-0.21944177093359007,True,1591,True
600335,555,2005-01-04,2008-11-07,2007-08-27,606,2.48,-0.48381978169928364,True,155,True
600337,1,2005-06-17,2005-06-17,2007-06-18,434,1.78,-0.32203159041394336,False,1378,True
600338,111,2020-02-04,2020-12-17,2021-09-14,397,1.63,-0.4010346809733665,False,652,True
600339,1,2005-06-17,2005-06-17,2008-01-10,578,2.37,-0.41281795803540033,False,554,True
600340,175,2007-08-29,2014-02-28,2012-07-03,1086,4.45,-0.7854186303840007,True,1988,True
600343,6,2005-06-17,2014-04-22,2007-01-24,361,1.48,-0.337269913666721,False,1015,True
600346,139,2013-05-27,2018-11-26,2018-01-08,832,3.41,-0.5731595632264882,True,883,True
600348,54,2005-06-17,2009-03-18,2007-05-31,442,1.81,-0.2744095792512661,True,3152,True
600351,1,2005-06-17,2005-06-17,2009-04-14,896,3.67,-0.5078221128493584,True,527,True
600352,311,2005-06-17,2013-02-01,2007-09-13,522,2.14,-0.30003507131166707,True,3049,True
600354,2,2005-06-17,2007-08-29,2008-01-23,559,2.29,-0.5250577788590196,True,42,True
600358,3,2005-06-17,2013-05-28,2007-03-26,392,1.61,-0.2993543801457086,False,130,True
600359,1,2005-06-17,2005-06-17,2008-01-09,581,2.38,-0.5048125,True,2,True
600360,1,2005-06-17,2005-06-17,2007-04-20,402,1.65,-0.2789411299881469,False,478,True
600361,1,2005-06-17,2005-06-17,2007-01-18,346,1.42,-0.20666743040439917,False,93,True
600362,1,2005-06-17,2005-06-17,2007-03-21,383,1.57,-0.41717300174273475,True,3062,True
600363,1,2005-06-17,2005-06-17,2007-04-27,425,1.74,-0.2766116941529235,True,487,True
600369,5,2007-11-26,2007-12-04,2008-01-17,34,0.14,0.0,False,2190,True
600370,1,2005-06-17,2005-06-17,2007-05-31,422,1.73,-0.20409569754848877,False,6,True
600371,1,2005-06-17,2005-06-17,2008-01-24,545,2.23,-0.3904266540573964,False,29,True
600372,7,2005-06-17,2012-11-30,2007-05-23,411,1.68,-0.3294883170659568,True,2423,True
600378,12,2005-06-17,2019-01-14,2007-04-30,428,1.75,-0.23912326961107444,False,97,True
600380,822,2005-01-06,2014-07-11,2008-01-02,651,2.67,-0.32545172103670994,False,0,False
600381,281,2005-05-23,2007-01-05,2007-10-12,523,2.14,-0.5268324204566435,False,0,False
600383,2,2005-06-17,2008-11-06,2006-12-18,269,1.1,-0.17210559135314907,True,3303,True
600386,1,2005-06-17,2005-06-17,2007-04-13,411,1.68,-0.25037707390648567,False,191,True
600391,2,2013-05-27,2013-05-28,2015-05-25,481,1.97,-0.3199240386137048,False,941,True
600392,1,2005-06-17,2005-06-17,2009-05-04,875,3.59,-0.6813232225137922,False,1190,True
600395,4,2007-04-20,2007-08-29,2009-07-03,485,1.99,-0.5222309584802293,False,2522,True
600396,296,2005-01-04,2012-12-13,2007-04-16,526,2.16,-0.2757127027299284,False,0,False
600397,471,2005-01-04,2008-12-12,2008-01-21,686,2.81,-0.47591488366654977,False,0,False
600398,317,2011-12-22,2013-09-03,2015-06-17,798,3.27,-0.3070665287831782,False,0,False
600399,1340,2005-07-04,2020-07-28,2007-05-22,421,1.73,-0.3347457627118643,False,268,True
600400,776,2005-04-29,2014-08-08,2008-03-03,628,2.57,-0.4422824302134647,False,0,False
600403,499,2005-10-12,2009-04-27,2010-10-12,1074,4.4,-0.7686131386861313,False,0,False
600405,1,2005-06-17,2005-06-17,2007-05-24,437,1.79,-0.3224764468371467,False,77,True
600406,5,2005-06-17,2008-04-25,2009-11-03,1010,4.14,-0.5614387367189785,True,2548,True
600408,461,2005-01-04,2007-02-02,2008-01-11,703,2.88,-0.38303680073667246,False,0,False
600409,1,2005-06-17,2005-06-17,2007-05-23,439,1.8,-0.22077464788732393,False,2447,True
600410,749,2005-01-04,2014-06-09,2007-04-11,506,2.07,-0.2615420173732158,True,0,False
600415,579,2005-06-17,2014-11-14,2007-06-13,448,1.84,-0.28173462475053546,True,2955,True
600416,18,2005-06-17,2019-06-28,2007-02-15,379,1.55,-0.23513862420852027,True,1316,True
600418,242,2005-01-04,2020-12-07,2007-09-18,592,2.43,-0.29860369785217145,False,0,False
600420,330,2005-01-04,2012-05-10,2009-11-05,1142,4.68,-0.6663690987124463,False,0,False
600422,152,2006-11-20,2010-07-07,2010-11-15,956,3.92,-0.6416954049771646,True,0,False
600423,230,2005-01-04,2006-03-13,2008-01-02,692,2.84,-0.2906645287724925,False,0,False
600425,3,2005-06-17,2007-04-24,2007-05-23,436,1.79,-0.31496062992125984,True,1123,True
600426,358,2005-06-17,2017-05-23,2007-08-20,502,2.06,-0.3168054504163512,False,2673,True
600428,660,2005-01-04,2014-08-13,2007-08-20,594,2.43,-0.36737819025522045,False,0,False
600429,257,2005-01-04,2006-03-09,2007-05-22,527,2.16,-0.43969465648854966,False,0,False
600433,1,2008-04-25,2008-04-25,2013-02-21,1046,4.29,-0.664208735110607,True,1000,True
600435,211,2012-05-22,2014-06-30,2015-05-14,710,2.91,-0.3749779735682819,False,1946,True
600436,1055,2013-11-07,2019-08-14,2018-05-28,1105,4.53,-0.5401375612350356,True,2254,True
600438,846,2005-06-17,2020-04-27,2007-03-21,399,1.64,-0.22881355932203395,True,1714,True
600439,1,2005-06-17,2005-06-17,2007-02-14,382,1.57,-0.16983805668016194,True,764,True
600444,372,2005-01-04,2012-01-16,2008-02-18,709,2.91,-0.41820712694877504,False,0,False
600446,185,2013-05-27,2015-01-07,2014-11-25,347,1.42,-0.3086810222002161,False,1552,True
600448,324,2005-01-04,2013-07-09,2007-05-24,539,2.21,-0.34124629080118696,False,0,False
600452,639,2005-07-11,2018-10-30,2010-05-27,1124,4.61,-0.6884785660295865,False,0,False
600455,355,2008-10-27,2014-01-16,2010-04-01,321,1.32,-0.31734513274336285,False,0,False
600456,1,2005-06-17,2005-06-17,2006-04-25,182,0.75,-0.145550972304066,False,1816,True
600458,76,2005-06-17,2014-09-01,2007-01-16,360,1.48,-0.24684431977559607,True,1278,True
600460,545,2016-01-15,2020-04-29,2021-01-05,1126,4.61,-0.5206491289947257,False,1824,True
600463,157,2005-04-21,2012-10-31,2009-12-16,1088,4.46,-0.6792790733119951,False,0,False
600467,1,2005-06-17,2005-06-17,2007-06-08,444,1.82,-0.264172335600907,False,427,True
600468,4,2005-06-17,2007-04-27,2007-04-18,420,1.72,-0.3264271017752046,True,602,True
600470,28,2005-01-04,2005-12-22,2008-01-16,702,2.88,-0.44162531598164956,False,0,False
600475,132,2005-01-04,2008-11-07,2007-06-12,555,2.27,-0.2867924528301887,False,0,False
600476,756,2005-01-27,2014-05-19,2007-05-28,532,2.18,-0.47965738758029974,False,0,False
600477,1,2005-06-17,2005-06-17,2007-04-13,390,1.6,-0.25824332819018225,False,996,True
600480,283,2005-04-15,2013-07-30,2010-04-07,1144,4.69,-0.7842507030936119,False,0,False
600481,1,2005-06-17,2005-06-17,2007-07-18,463,1.9,-0.2954825851760464,True,1805,True
600482,3,2005-06-17,2013-05-28,2007-05-23,437,1.79,-0.27355565993424147,True,1632,True
600483,312,2005-01-04,2006-05-31,2007-04-30,535,2.19,-0.43631778058007564,False,0,False
600486,186,2016-01-07,2016-11-09,2020-12-24,1204,4.93,-0.4200775464987464,False,1557,True
600487,71,2005-06-17,2015-09-30,2008-01-10,597,2.45,-0.3123825503355705,True,1382,True
600488,285,2005-01-04,2006-05-11,2007-12-27,692,2.84,-0.456011160152766,False,0,False
600489,1,2005-06-17,2005-06-17,2006-07-17,232,0.95,-0.3417522245037644,True,3077,True
600490,1363,2005-04-20,2012-10-22,2007-05-30,484,1.98,-0.35569422776911075,False,258,True
600491,280,2005-01-04,2014-06-23,2008-01-15,701,2.87,-0.32716457369464635,False,0,False
600493,343,2010-06-18,2014-01-21,2015-06-18,1213,4.97,-0.5717755401507869,False,0,False
600495,293,2005-01-04,2012-09-04,2007-01-15,449,1.84,-0.1921182266009852,True,0,False
600496,413,2005-01-04,2009-01-05,2007-08-24,598,2.45,-0.3783698950231924,True,0,False
600497,1,2005-06-17,2005-06-17,2006-06-22,180,0.74,-0.16943521594684374,True,2970,True
600498,490,2005-01-21,2008-11-18,2010-01-19,1174,4.81,-0.6264391168901531,False,0,False
600499,24,2005-06-17,2019-07-01,2007-04-23,409,1.68,-0.2260536398467432,True,1882,True
600500,272,2005-01-04,2006-05-11,2007-09-17,620,2.54,-0.34624354807876123,False,0,False
600501,262,2005-01-04,2013-07-30,2007-02-16,483,1.98,-0.3045762937342025,False,0,False
600503,21,2012-06-04,2014-12-31,2015-05-28,655,2.68,-0.46725228051546897,False,1183,True
600505,458,2005-01-17,2008-10-31,2007-05-29,524,2.15,-0.48654653172056284,False,0,False
600507,339,2005-01-04,2014-07-08,2007-05-08,525,2.15,-0.32538860103626943,False,0,False
600508,1,2005-06-17,2005-06-17,2007-08-03,494,2.02,-0.29057762068644777,True,2299,True
600509,1,2005-06-17,2005-06-17,2007-02-05,369,1.51,-0.23246606334841624,True,1171,True
600510,70,2005-05-12,2005-12-13,2010-03-08,1112,4.56,-0.6935752596142873,False,0,False
600511,1,2005-06-17,2005-06-17,2006-10-26,259,1.06,-0.1450068399452804,True,1507,True
600512,272,2005-01-04,2006-04-24,2007-05-24,533,2.18,-0.2783171521035599,False,0,False
600513,519,2005-08-18,2012-12-21,2010-08-18,1187,4.86,-0.6133883094833859,False,0,False
600515,1,2005-06-17,2005-06-17,2007-04-13,348,1.43,-0.3658753709198813,True,588,True
600516,73,2005-06-17,2015-09-15,2007-05-11,403,1.65,-0.4340425531914893,True,2391,True
600517,1,2005-06-17,2005-06-17,2006-07-11,226,0.93,-0.2605548854041012,True,2698,True
600518,66,2007-04-20,2012-01-19,2010-11-29,861,3.53,-0.5122359850909228,True,2827,True
600519,1144,2005-06-17,2017-09-22,2007-01-11,327,1.34,-0.18456727880139734,True,3523,True
600520,506,2005-04-20,2020-12-31,2009-11-23,1070,4.39,-0.7770744764604,False,0,False
600522,1,2005-06-17,2005-06-17,2007-05-23,437,1.79,-0.256931608133087,True,2280,True
600523,1,2005-06-17,2005-06-17,2006-09-29,285,1.17,-0.32279534109816965,True,240,True
600525,1,2005-06-17,2005-06-17,2007-01-12,353,1.45,-0.23155216284987268,True,1880,True
600526,239,2005-06-03,2012-12-13,2007-08-06,504,2.07,-0.3374518938626697,False,0,False
600528,36,2011-12-22,2014-06-25,2015-04-15,797,3.27,-0.418131003244563,False,2956,True
600529,44,2016-01-27,2019-02-01,2020-04-28,1034,4.24,-0.23888182973316396,False,486,True
600530,478,2010-06-18,2014-06-30,2015-06-15,1209,4.95,-0.4959084057138755,False,0,False
600531,1,2005-06-17,2005-06-17,2007-05-14,429,1.76,-0.3669058001594223,True,708,True
600533,1,2005-06-17,2005-06-17,2007-04-05,402,1.65,-0.21488165755047517,True,228,True
600535,579,2005-05-25,2009-10-22,2010-05-14,1175,4.82,-0.5775195756504168,True,0,False
600536,337,2005-06-17,2019-02-12,2009-04-14,887,3.64,-0.7383816342356315,False,1742,True
600537,5,2007-04-20,2008-04-25,2010-10-28,827,3.39,-0.7097557962360499,False,746,True
600538,394,2005-01-04,2012-08-15,2007-09-20,600,2.46,-0.5327432082229275,False,0,False
600539,102,2005-05-09,2012-08-15,2007-05-23,440,1.8,-0.3101449275362319,False,0,False
600540,327,2005-01-04,2007-01-05,2008-02-22,715,2.93,-0.4422373477797843,False,0,False
600543,355,2005-01-04,2006-11-24,2008-02-05,713,2.92,-0.4294207483364241,True,0,False
600546,161,2018-06-05,2019-03-29,2022-06-10,974,3.99,-0.6230964669787955,False,1811,True
600547,64,2005-06-17,2009-02-05,2006-05-12,188,0.77,-0.26147704590818355,True,2946,True
600548,2,2005-10-28,2005-11-10,2007-09-28,430,1.76,-0.28088451460343833,False,0,False
600549,1,2005-06-17,2005-06-17,2006-05-11,184,0.75,-0.10844706750276645,True,2822,True
600550,39,2005-06-17,2014-07-25,2006-05-12,184,0.75,-0.24279137387933125,True,2781,True
600551,1,2005-06-17,2005-06-17,2008-03-04,585,2.4,-0.4496054519368723,True,900,True
600552,1,2005-06-17,2005-06-17,2007-04-16,408,1.67,-0.30978352072495374,True,219,True
600556,3,2005-06-17,2013-05-28,2008-02-20,396,1.62,-0.4784082698827321,False,188,True
600557,1,2005-06-17,2005-06-17,2007-07-30,485,1.99,-0.27296559257236486,True,1756,True
600558,312,2005-01-04,2006-04-21,2007-10-10,634,2.6,-0.33863965267727925,False,0,False
600560,214,2005-03-30,2012-12-04,2007-05-28,490,2.01,-0.2499123237707792,False,0,False
600561,7,2005-07-15,2005-12-05,2007-05-29,424,1.74,-0.2976303317535546,False,0,False
600562,3,2007-04-20,2008-04-25,2010-09-15,802,3.29,-0.7095618178856491,False,1385,True
600563,610,2005-05-10,2020-04-01,2010-04-26,1177,4.82,-0.7502107515725309,False,0,False
600566,357,2008-09-18,2013-08-07,2013-08-27,1090,4.47,-0.5641362978555453,True,0,False
600567,12,2005-07-04,2005-07-21,2007-05-29,435,1.78,-0.16922828021355774,False,0,False
600568,635,2005-01-04,2011-05-17,2009-07-08,971,3.98,-0.7474827768945416,False,0,False
600569,426,2005-01-04,2006-12-05,2007-09-14,601,2.46,-0.3826407829295684,False,0,False
600570,1110,2005-06-17,2017-07-25,2007-03-14,392,1.61,-0.3288948069241012,True,2606,True
600571,14,2013-05-27,2015-02-09,2015-04-08,384,1.57,-0.3157096643752527,False,461,True
600572,545,2005-01-04,2009-01-09,2007-09-07,610,2.5,-0.29741166126284546,True,0,False
600575,4,2007-04-20,2007-05-09,2010-10-22,813,3.33,-0.6768907064959697,False,1427,True
600576,1,2005-06-17,2005-06-17,2007-05-22,422,1.73,-0.345679012345679,True,264,True
600577,419,2005-05-12,2014-06-09,2010-04-16,1166,4.78,-0.6640388394405271,False,0,False
600578,62,2005-04-22,2005-12-08,2007-09-18,539,2.21,-0.32727349955400753,False,0,False
600579,411,2005-01-27,2013-01-07,2008-01-17,617,2.53,-0.5000497859205417,False,0,False
600580,18,2005-06-17,2020-11-18,2007-05-28,442,1.81,-0.23166838563921222,True,1736,True
600581,451,2005-01-04,2006-12-28,2007-12-25,684,2.8,-0.4045173644355471,False,0,False
600582,1,2005-06-17,2005-06-17,2007-01-15,351,1.44,-0.2556948294564301,True,2785,True
600583,1,2005-06-17,2005-06-17,2007-05-29,447,1.83,-0.22361716820435618,False,3376,True
600584,780,2005-03-18,2019-02-12,2010-01-18,1109,4.55,-0.7496702008110616,False,0,False
600585,4,2005-06-17,2008-10-29,2007-01-23,362,1.48,-0.1688622754491017,True,3315,True
600586,1,2005-06-17,2005-06-17,2007-06-20,445,1.82,-0.28199004975124375,True,364,True
600587,1,2005-06-17,2005-06-17,2007-05-23,439,1.8,-0.26687847498014294,True,1143,True
600588,1223,2005-06-17,2018-01-19,2007-01-19,367,1.5,-0.276936157056732,True,3057,True
600589,295,2005-01-04,2006-05-11,2007-05-30,549,2.25,-0.32478632478632474,False,0,False
600590,397,2005-03-21,2014-01-17,2010-01-15,1129,4.63,-0.7418181818181818,False,0,False
600592,65,2005-01-04,2005-06-07,2008-01-15,712,2.92,-0.25579791078115754,False,0,False
600593,143,2005-05-09,2008-11-03,2009-12-09,1079,4.42,-0.7795952171437445,False,0,False
600594,863,2005-02-03,2012-01-20,2010-02-01,1174,4.81,-0.595261164449925,True,0,False
600595,11,2005-06-17,2019-06-28,2007-03-27,391,1.6,-0.3136699507389161,True,1939,True
600596,1,2005-06-17,2005-06-17,2007-01-17,355,1.45,-0.1956904556078507,True,2109,True
600597,30,2005-07-08,2008-11-25,2007-05-29,393,1.61,-0.24607094746295455,False,0,False
600598,359,2005-01-04,2006-11-13,2008-01-07,693,2.84,-0.3256150506512301,False,0,False
600600,251,2005-01-05,2006-04-25,2007-09-28,590,2.42,-0.26082420448617627,False,0,False
600601,335,2005-06-17,2020-12-29,2007-05-08,447,1.83,-0.32463014556762393,False,2525,True
600602,29,2005-07-18,2020-12-31,2010-04-09,986,4.04,-0.8056704696289742,False,0,False
600604,692,2005-04-21,2018-11-05,2007-05-24,462,1.89,-0.3152757442654953,False,0,False
600605,484,2005-01-04,2020-12-24,2007-06-07,513,2.1,-0.39610193392425463,False,0,False
600606,957,2005-01-04,2014-07-23,2007-04-30,518,2.12,-0.38461968645336875,False,0,False
600609,1,2005-06-17,2005-06-17,2006-10-13,230,0.94,-0.9973519954605636,True,270,True
600610,14,2018-07-03,2019-01-14,2021-09-14,455,1.86,-0.7092202030024919,False,0,True
600611,1,2005-06-17,2005-06-17,2007-04-24,406,1.66,-0.24673480451137753,True,1857,True
600612,1,2005-06-17,2005-06-17,2007-05-08,412,1.69,-0.19219134802828186,True,1794,True
600613,6,2005-07-21,2008-11-04,2007-04-09,361,1.48,-0.3206302161667993,False,0,False
600615,1,2005-06-17,2005-06-17,2006-12-21,358,1.47,-0.5559298033366099,True,3,True
600616,186,2005-01-04,2006-01-12,2007-04-13,523,2.14,-0.30327897748149324,False,0,False
600617,216,2005-01-04,2013-02-04,2007-03-27,247,1.01,-0.30267837700515354,False,0,False
600618,59,2005-07-18,2009-01-23,2007-05-29,412,1.69,-0.30345150089048534,False,0,False
600620,1,2005-06-17,2005-06-17,2007-05-10,434,1.78,-0.30663631164489025,False,611,True
600621,259,2005-03-21,2013-07-10,2007-05-08,495,2.03,-0.3798016755627094,False,0,False
600623,253,2005-01-04,2012-12-13,2009-09-10,1084,4.44,-0.7991000821781244,False,0,False
600624,663,2005-03-22,2013-01-29,2008-03-05,691,2.83,-0.555536418070739,False,0,False
600626,828,2005-01-31,2013-08-29,2007-05-09,513,2.1,-0.39596240119632553,False,0,False
600628,1,2005-06-17,2005-06-17,2007-04-20,420,1.72,-0.24135019881288533,True,655,True
600629,2,2013-05-27,2013-05-28,2015-05-13,327,1.34,-0.2790303566165635,False,493,True
600630,3,2005-06-17,2013-05-28,2007-04-23,421,1.73,-0.33466003316749593,True,421,True
600635,493,2011-08-08,2014-07-25,2015-05-27,918,3.76,-0.4045710612877613,False,3230,True
600637,344,2011-01-12,2012-12-25,2013-09-30,649,2.66,-0.3383448082057047,False,2244,True
600638,1,2005-06-17,2005-06-17,2007-02-12,377,1.55,-0.36465595635040926,True,1592,True
600639,382,2005-01-04,2012-12-20,2007-04-30,528,2.16,-0.40717766947275136,False,0,False
600640,322,2005-02-01,2012-12-18,2007-05-14,514,2.11,-0.5004403875410361,False,0,False
600641,1,2005-06-17,2005-06-17,2007-05-25,382,1.57,-0.2225414190704813,False,1462,True
600643,1,2005-06-17,2005-06-17,2007-08-27,517,2.12,-0.5144108684611478,False,2437,True
600644,1,2005-06-17,2005-06-17,2007-04-05,407,1.67,-0.26465652574026954,True,1,True
600645,2,2005-06-17,2008-04-25,2007-04-17,386,1.58,-0.4358737180776191,True,1598,True
